ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra,Nome do Produto,Preço,Nome do Cliente,Idade,Gênero
707,Cliente-391,Produto-96,2023-10-18,292.67,Produto 96,472.18,Cliente 391,64,Feminino
2669,Cliente-391,Produto-96,2023-8-12,483.91,Produto 96,472.18,Cliente 391,64,Feminino
3656,Cliente-391,Produto-96,2023-4-27,436.98,Produto 96,472.18,Cliente 391,64,Feminino
1642,Cliente-391,Produto-9,2023-7-1,163.29,Produto 9,804.47,Cliente 391,64,Feminino
1402,Cliente-391,Produto-56,2023-8-28,458.45,Produto 56,652.98,Cliente 391,64,Feminino
2638,Cliente-391,Produto-72,2023-11-6,91.55,Produto 72,185.78,Cliente 391,64,Feminino
3959,Cliente-391,Produto-30,2023-7-4,420.9,Produto 30,619.37,Cliente 391,64,Feminino
1553,Cliente-391,Produto-88,2023-3-4,234.61,Produto 88,675.37,Cliente 391,64,Feminino
2234,Cliente-391,Produto-89,2023-5-20,290.52,Produto 89,454.58,Cliente 391,64,Feminino
2314,Cliente-391,Produto-80,2023-10-2,50.04,Produto 80,181.99,Cliente 391,64,Feminino
3329,Cliente-391,Produto-87,2023-3-22,340.91,Produto 87,174.21,Cliente 391,64,Feminino
3356,Cliente-391,Produto-17,2023-5-20,487.09,Produto 17,818.0,Cliente 391,64,Feminino
3110,Cliente-416,Produto-15,2023-12-23,162.96,Produto 15,677.75,Cliente 416,56,Masculino
4503,Cliente-416,Produto-20,2023-8-26,222.1,Produto 20,399.29,Cliente 416,56,Masculino
2956,Cliente-416,Produto-52,2023-11-10,496.2,Produto 52,48.63,Cliente 416,56,Masculino
3934,Cliente-416,Produto-30,2023-4-10,27.56,Produto 30,619.37,Cliente 416,56,Masculino
4642,Cliente-416,Produto-3,2023-3-21,134.76,Produto 3,653.12,Cliente 416,56,Masculino
2461,Cliente-416,Produto-62,2023-7-23,83.44,Produto 62,64.24,Cliente 416,56,Masculino
4453,Cliente-416,Produto-85,2023-1-3,431.78,Produto 85,406.92,Cliente 416,56,Masculino
418,Cliente-416,Produto-66,2023-10-9,134.92,Produto 66,884.88,Cliente 416,56,Masculino
3422,Cliente-416,Produto-87,2023-9-28,67.14,Produto 87,174.21,Cliente 416,56,Masculino
3868,Cliente-416,Produto-54,2023-6-5,87.71,Produto 54,234.94,Cliente 416,56,Masculino
3362,Cliente-214,Produto-15,2023-11-11,321.4,Produto 15,677.75,Cliente 214,43,Feminino
4422,Cliente-214,Produto-96,2023-2-21,489.02,Produto 96,472.18,Cliente 214,43,Feminino
1970,Cliente-214,Produto-32,2023-8-21,451.74,Produto 32,170.97,Cliente 214,43,Feminino
42,Cliente-214,Produto-4,2023-12-15,285.35,Produto 4,615.59,Cliente 214,43,Feminino
4890,Cliente-214,Produto-61,2023-7-14,220.9,Produto 61,176.03,Cliente 214,43,Feminino
854,Cliente-214,Produto-91,2023-1-22,220.41,Produto 91,332.76,Cliente 214,43,Feminino
4674,Cliente-214,Produto-62,2023-6-6,386.0,Produto 62,64.24,Cliente 214,43,Feminino
632,Cliente-214,Produto-26,2023-6-6,407.69,Produto 26,83.29,Cliente 214,43,Feminino
3470,Cliente-214,Produto-66,2023-8-9,78.11,Produto 66,884.88,Cliente 214,43,Feminino
3467,Cliente-324,Produto-15,2023-8-17,498.91,Produto 15,677.75,Cliente 324,27,Outro
4415,Cliente-324,Produto-86,2023-3-2,88.79,Produto 86,555.07,Cliente 324,27,Outro
2565,Cliente-324,Produto-84,2023-1-2,337.32,Produto 84,401.08,Cliente 324,27,Outro
2476,Cliente-324,Produto-99,2023-2-27,232.03,Produto 99,894.01,Cliente 324,27,Outro
3392,Cliente-324,Produto-83,2023-6-14,51.35,Produto 83,818.12,Cliente 324,27,Outro
1103,Cliente-324,Produto-60,2023-12-6,472.21,Produto 60,376.12,Cliente 324,27,Outro
4296,Cliente-324,Produto-3,2023-12-25,321.34,Produto 3,653.12,Cliente 324,27,Outro
1494,Cliente-324,Produto-17,2023-4-1,98.8,Produto 17,818.0,Cliente 324,27,Outro
4498,Cliente-324,Produto-45,2023-11-9,411.53,Produto 45,709.22,Cliente 324,27,Outro
3468,Cliente-349,Produto-15,2023-11-19,88.44,Produto 15,677.75,Cliente 349,23,Feminino
4942,Cliente-349,Produto-35,2023-10-17,88.91,Produto 35,660.36,Cliente 349,23,Feminino
3277,Cliente-349,Produto-56,2023-5-8,249.29,Produto 56,652.98,Cliente 349,23,Feminino
1118,Cliente-349,Produto-83,2023-5-9,308.44,Produto 83,818.12,Cliente 349,23,Feminino
4362,Cliente-349,Produto-63,2023-3-6,163.16,Produto 63,185.04,Cliente 349,23,Feminino
4923,Cliente-349,Produto-91,2023-10-19,271.99,Produto 91,332.76,Cliente 349,23,Feminino
1682,Cliente-349,Produto-34,2023-3-4,415.61,Produto 34,92.09,Cliente 349,23,Feminino
3537,Cliente-73,Produto-15,2023-3-17,130.25,Produto 15,677.75,Cliente 73,48,Masculino
4577,Cliente-73,Produto-64,2023-10-27,47.63,Produto 64,748.57,Cliente 73,48,Masculino
2912,Cliente-73,Produto-84,2023-8-28,335.58,Produto 84,401.08,Cliente 73,48,Masculino
1860,Cliente-73,Produto-33,2023-3-27,316.55,Produto 33,328.13,Cliente 73,48,Masculino
777,Cliente-73,Produto-60,2023-6-7,210.82,Produto 60,376.12,Cliente 73,48,Masculino
2945,Cliente-73,Produto-63,2023-7-24,83.94,Produto 63,185.04,Cliente 73,48,Masculino
2630,Cliente-73,Produto-31,2023-2-28,97.26,Produto 31,100.02,Cliente 73,48,Masculino
839,Cliente-73,Produto-22,2023-7-13,226.29,Produto 22,311.2,Cliente 73,48,Masculino
1555,Cliente-73,Produto-12,2023-8-9,217.21,Produto 12,340.92,Cliente 73,48,Masculino
2310,Cliente-73,Produto-91,2023-8-28,241.31,Produto 91,332.76,Cliente 73,48,Masculino
871,Cliente-73,Produto-46,2023-2-24,262.98,Produto 46,964.01,Cliente 73,48,Masculino
2134,Cliente-73,Produto-26,2023-10-23,57.8,Produto 26,83.29,Cliente 73,48,Masculino
3804,Cliente-369,Produto-15,2023-12-17,34.47,Produto 15,677.75,Cliente 369,61,Feminino
4021,Cliente-369,Produto-50,2023-9-4,320.98,Produto 50,640.11,Cliente 369,61,Feminino
30,Cliente-369,Produto-19,2023-11-5,325.44,Produto 19,794.97,Cliente 369,61,Feminino
2060,Cliente-369,Produto-19,2023-8-25,52.14,Produto 19,794.97,Cliente 369,61,Feminino
3622,Cliente-369,Produto-27,2023-9-17,409.01,Produto 27,954.41,Cliente 369,61,Feminino
2026,Cliente-369,Produto-23,2023-4-25,476.66,Produto 23,130.96,Cliente 369,61,Feminino
4501,Cliente-369,Produto-23,2023-4-2,276.54,Produto 23,130.96,Cliente 369,61,Feminino
1493,Cliente-369,Produto-81,2023-7-1,84.9,Produto 81,152.57,Cliente 369,61,Feminino
3504,Cliente-369,Produto-11,2023-2-19,445.92,Produto 11,972.32,Cliente 369,61,Feminino
943,Cliente-369,Produto-12,2023-4-5,442.46,Produto 12,340.92,Cliente 369,61,Feminino
3835,Cliente-6,Produto-15,2023-7-28,443.62,Produto 15,677.75,Cliente 6,50,Feminino
1928,Cliente-6,Produto-59,2023-11-24,372.06,Produto 59,357.65,Cliente 6,50,Feminino
4696,Cliente-6,Produto-56,2023-8-25,153.03,Produto 56,652.98,Cliente 6,50,Feminino
2776,Cliente-6,Produto-53,2023-9-28,436.55,Produto 53,725.06,Cliente 6,50,Feminino
679,Cliente-6,Produto-95,2023-11-10,382.55,Produto 95,273.1,Cliente 6,50,Feminino
469,Cliente-6,Produto-34,2023-9-20,407.36,Produto 34,92.09,Cliente 6,50,Feminino
4094,Cliente-422,Produto-15,2023-4-8,350.79,Produto 15,677.75,Cliente 422,35,Feminino
3895,Cliente-422,Produto-20,2023-8-22,307.49,Produto 20,399.29,Cliente 422,35,Feminino
2782,Cliente-422,Produto-19,2023-2-19,492.1,Produto 19,794.97,Cliente 422,35,Feminino
4874,Cliente-422,Produto-19,2023-10-6,334.18,Produto 19,794.97,Cliente 422,35,Feminino
287,Cliente-422,Produto-82,2023-5-20,345.37,Produto 82,53.36,Cliente 422,35,Feminino
3182,Cliente-422,Produto-56,2023-9-14,155.43,Produto 56,652.98,Cliente 422,35,Feminino
702,Cliente-422,Produto-24,2023-8-16,441.86,Produto 24,333.27,Cliente 422,35,Feminino
4268,Cliente-422,Produto-41,2023-3-9,307.84,Produto 41,56.4,Cliente 422,35,Feminino
3418,Cliente-422,Produto-55,2023-2-17,157.12,Produto 55,778.17,Cliente 422,35,Feminino
3523,Cliente-422,Produto-22,2023-12-6,364.55,Produto 22,311.2,Cliente 422,35,Feminino
3126,Cliente-422,Produto-71,2023-6-22,225.69,Produto 71,815.52,Cliente 422,35,Feminino
3240,Cliente-422,Produto-95,2023-11-3,158.11,Produto 95,273.1,Cliente 422,35,Feminino
2293,Cliente-422,Produto-57,2023-3-22,439.37,Produto 57,463.26,Cliente 422,35,Feminino
3317,Cliente-422,Produto-17,2023-11-27,157.99,Produto 17,818.0,Cliente 422,35,Feminino
4583,Cliente-448,Produto-15,2023-1-28,48.4,Produto 15,677.75,Cliente 448,21,Outro
205,Cliente-448,Produto-6,2023-12-15,410.49,Produto 6,264.28,Cliente 448,21,Outro
2800,Cliente-448,Produto-82,2023-8-12,290.46,Produto 82,53.36,Cliente 448,21,Outro
4199,Cliente-448,Produto-40,2023-8-17,399.41,Produto 40,615.21,Cliente 448,21,Outro
100,Cliente-448,Produto-27,2023-8-5,429.26,Produto 27,954.41,Cliente 448,21,Outro
4491,Cliente-448,Produto-83,2023-5-7,128.09,Produto 83,818.12,Cliente 448,21,Outro
3142,Cliente-448,Produto-43,2023-3-14,109.41,Produto 43,428.53,Cliente 448,21,Outro
601,Cliente-448,Produto-89,2023-5-25,55.94,Produto 89,454.58,Cliente 448,21,Outro
2283,Cliente-448,Produto-34,2023-6-2,217.24,Produto 34,92.09,Cliente 448,21,Outro
4817,Cliente-68,Produto-15,2023-3-5,197.34,Produto 15,677.75,Cliente 68,64,Outro
3068,Cliente-68,Produto-94,2023-6-20,364.68,Produto 94,868.67,Cliente 68,64,Outro
3445,Cliente-68,Produto-32,2023-7-26,69.11,Produto 32,170.97,Cliente 68,64,Outro
2097,Cliente-68,Produto-14,2023-6-20,482.51,Produto 14,415.65,Cliente 68,64,Outro
3430,Cliente-68,Produto-37,2023-12-7,54.84,Produto 37,76.98,Cliente 68,64,Outro
274,Cliente-68,Produto-40,2023-4-24,233.07,Produto 40,615.21,Cliente 68,64,Outro
1373,Cliente-68,Produto-63,2023-10-21,161.19,Produto 63,185.04,Cliente 68,64,Outro
751,Cliente-68,Produto-72,2023-8-11,165.59,Produto 72,185.78,Cliente 68,64,Outro
3522,Cliente-68,Produto-65,2023-6-24,275.91,Produto 65,989.26,Cliente 68,64,Outro
908,Cliente-68,Produto-8,2023-8-12,177.17,Produto 8,593.97,Cliente 68,64,Outro
3606,Cliente-68,Produto-73,2023-2-6,340.32,Produto 73,120.74,Cliente 68,64,Outro
4967,Cliente-68,Produto-25,2023-9-2,55.59,Produto 25,953.69,Cliente 68,64,Outro
248,Cliente-117,Produto-35,2023-10-6,446.29,Produto 35,660.36,Cliente 117,53,Outro
2399,Cliente-117,Produto-33,2023-9-21,276.39,Produto 33,328.13,Cliente 117,53,Outro
1338,Cliente-117,Produto-29,2023-1-14,398.18,Produto 29,281.4,Cliente 117,53,Outro
4215,Cliente-117,Produto-23,2023-7-7,82.72,Produto 23,130.96,Cliente 117,53,Outro
2125,Cliente-117,Produto-49,2023-6-27,280.0,Produto 49,88.98,Cliente 117,53,Outro
1896,Cliente-117,Produto-5,2023-4-11,208.13,Produto 5,530.08,Cliente 117,53,Outro
164,Cliente-117,Produto-58,2023-6-14,16.45,Produto 58,723.35,Cliente 117,53,Outro
1508,Cliente-117,Produto-58,2023-3-2,170.12,Produto 58,723.35,Cliente 117,53,Outro
4955,Cliente-117,Produto-12,2023-12-21,252.33,Produto 12,340.92,Cliente 117,53,Outro
4706,Cliente-117,Produto-87,2023-4-9,20.37,Produto 87,174.21,Cliente 117,53,Outro
3569,Cliente-117,Produto-7,2023-10-15,231.55,Produto 7,713.31,Cliente 117,53,Outro
373,Cliente-100,Produto-35,2023-5-28,475.14,Produto 35,660.36,Cliente 100,62,Outro
4442,Cliente-100,Produto-59,2023-7-25,231.45,Produto 59,357.65,Cliente 100,62,Outro
2651,Cliente-100,Produto-16,2023-8-28,237.79,Produto 16,181.65,Cliente 100,62,Outro
357,Cliente-100,Produto-9,2023-4-1,420.3,Produto 9,804.47,Cliente 100,62,Outro
4812,Cliente-100,Produto-6,2023-3-13,69.89,Produto 6,264.28,Cliente 100,62,Outro
61,Cliente-100,Produto-47,2023-5-8,270.52,Produto 47,89.63,Cliente 100,62,Outro
1257,Cliente-100,Produto-41,2023-3-8,165.95,Produto 41,56.4,Cliente 100,62,Outro
3106,Cliente-100,Produto-97,2023-1-8,404.06,Produto 97,677.4,Cliente 100,62,Outro
4283,Cliente-100,Produto-53,2023-12-23,50.12,Produto 53,725.06,Cliente 100,62,Outro
3659,Cliente-100,Produto-26,2023-12-5,374.66,Produto 26,83.29,Cliente 100,62,Outro
388,Cliente-133,Produto-35,2023-11-6,358.35,Produto 35,660.36,Cliente 133,38,Masculino
4171,Cliente-133,Produto-35,2023-1-1,284.26,Produto 35,660.36,Cliente 133,38,Masculino
2108,Cliente-133,Produto-86,2023-4-19,216.76,Produto 86,555.07,Cliente 133,38,Masculino
3645,Cliente-133,Produto-37,2023-8-18,334.12,Produto 37,76.98,Cliente 133,38,Masculino
3402,Cliente-133,Produto-50,2023-9-25,136.43,Produto 50,640.11,Cliente 133,38,Masculino
706,Cliente-133,Produto-82,2023-4-12,137.3,Produto 82,53.36,Cliente 133,38,Masculino
924,Cliente-133,Produto-100,2023-7-1,476.83,Produto 100,503.79,Cliente 133,38,Masculino
1204,Cliente-133,Produto-60,2023-8-6,480.72,Produto 60,376.12,Cliente 133,38,Masculino
343,Cliente-133,Produto-11,2023-9-8,348.57,Produto 11,972.32,Cliente 133,38,Masculino
1942,Cliente-133,Produto-48,2023-1-10,232.05,Produto 48,942.49,Cliente 133,38,Masculino
4839,Cliente-133,Produto-67,2023-2-18,310.41,Produto 67,441.16,Cliente 133,38,Masculino
459,Cliente-133,Produto-5,2023-12-19,423.58,Produto 5,530.08,Cliente 133,38,Masculino
2555,Cliente-133,Produto-58,2023-4-5,221.37,Produto 58,723.35,Cliente 133,38,Masculino
3765,Cliente-133,Produto-91,2023-4-5,314.89,Produto 91,332.76,Cliente 133,38,Masculino
750,Cliente-304,Produto-35,2023-10-27,372.21,Produto 35,660.36,Cliente 304,64,Masculino
1509,Cliente-304,Produto-61,2023-11-12,335.35,Produto 61,176.03,Cliente 304,64,Masculino
4582,Cliente-304,Produto-48,2023-11-21,389.3,Produto 48,942.49,Cliente 304,64,Masculino
253,Cliente-304,Produto-88,2023-6-16,80.91,Produto 88,675.37,Cliente 304,64,Masculino
3437,Cliente-304,Produto-66,2023-6-5,421.16,Produto 66,884.88,Cliente 304,64,Masculino
742,Cliente-304,Produto-42,2023-10-9,36.17,Produto 42,931.62,Cliente 304,64,Masculino
1296,Cliente-304,Produto-42,2023-7-17,148.49,Produto 42,931.62,Cliente 304,64,Masculino
922,Cliente-235,Produto-35,2023-12-14,402.58,Produto 35,660.36,Cliente 235,35,Masculino
1884,Cliente-235,Produto-59,2023-8-17,313.77,Produto 59,357.65,Cliente 235,35,Masculino
1924,Cliente-235,Produto-86,2023-8-23,62.75,Produto 86,555.07,Cliente 235,35,Masculino
4964,Cliente-235,Produto-38,2023-1-22,425.94,Produto 38,784.24,Cliente 235,35,Masculino
2054,Cliente-235,Produto-81,2023-1-16,40.93,Produto 81,152.57,Cliente 235,35,Masculino
3305,Cliente-235,Produto-5,2023-1-22,379.44,Produto 5,530.08,Cliente 235,35,Masculino
2506,Cliente-235,Produto-80,2023-5-2,34.63,Produto 80,181.99,Cliente 235,35,Masculino
4351,Cliente-235,Produto-34,2023-6-1,141.24,Produto 34,92.09,Cliente 235,35,Masculino
937,Cliente-151,Produto-35,2023-12-14,179.45,Produto 35,660.36,Cliente 151,54,Feminino
1143,Cliente-151,Produto-94,2023-2-17,245.46,Produto 94,868.67,Cliente 151,54,Feminino
27,Cliente-151,Produto-9,2023-3-25,73.31,Produto 9,804.47,Cliente 151,54,Feminino
4397,Cliente-151,Produto-33,2023-9-17,141.45,Produto 33,328.13,Cliente 151,54,Feminino
4963,Cliente-151,Produto-55,2023-9-11,313.32,Produto 55,778.17,Cliente 151,54,Feminino
4991,Cliente-151,Produto-46,2023-11-25,445.26,Produto 46,964.01,Cliente 151,54,Feminino
269,Cliente-151,Produto-66,2023-10-3,281.51,Produto 66,884.88,Cliente 151,54,Feminino
984,Cliente-151,Produto-34,2023-5-7,399.93,Produto 34,92.09,Cliente 151,54,Feminino
994,Cliente-9,Produto-35,2023-8-26,153.99,Produto 35,660.36,Cliente 9,30,Outro
2877,Cliente-9,Produto-47,2023-10-6,241.18,Produto 47,89.63,Cliente 9,30,Outro
2396,Cliente-9,Produto-79,2023-10-19,367.75,Produto 79,514.64,Cliente 9,30,Outro
3667,Cliente-9,Produto-70,2023-10-13,214.07,Produto 70,686.94,Cliente 9,30,Outro
74,Cliente-9,Produto-60,2023-1-19,444.54,Produto 60,376.12,Cliente 9,30,Outro
1346,Cliente-9,Produto-23,2023-10-8,243.72,Produto 23,130.96,Cliente 9,30,Outro
4384,Cliente-9,Produto-55,2023-2-9,350.39,Produto 55,778.17,Cliente 9,30,Outro
96,Cliente-9,Produto-81,2023-1-6,224.26,Produto 81,152.57,Cliente 9,30,Outro
4402,Cliente-9,Produto-73,2023-7-19,232.48,Produto 73,120.74,Cliente 9,30,Outro
1009,Cliente-396,Produto-35,2023-9-16,208.65,Produto 35,660.36,Cliente 396,32,Feminino
148,Cliente-396,Produto-96,2023-4-5,183.06,Produto 96,472.18,Cliente 396,32,Feminino
12,Cliente-396,Produto-20,2023-2-26,204.27,Produto 20,399.29,Cliente 396,32,Feminino
4633,Cliente-396,Produto-44,2023-10-22,100.7,Produto 44,973.58,Cliente 396,32,Feminino
108,Cliente-396,Produto-14,2023-1-27,379.12,Produto 14,415.65,Cliente 396,32,Feminino
3692,Cliente-396,Produto-64,2023-2-25,398.07,Produto 64,748.57,Cliente 396,32,Feminino
3395,Cliente-396,Produto-29,2023-3-13,86.61,Produto 29,281.4,Cliente 396,32,Feminino
4801,Cliente-396,Produto-34,2023-11-16,420.96,Produto 34,92.09,Cliente 396,32,Feminino
1072,Cliente-180,Produto-35,2023-3-25,192.19,Produto 35,660.36,Cliente 180,34,Feminino
826,Cliente-180,Produto-94,2023-5-16,285.83,Produto 94,868.67,Cliente 180,34,Feminino
2591,Cliente-180,Produto-79,2023-2-4,25.43,Produto 79,514.64,Cliente 180,34,Feminino
4418,Cliente-180,Produto-60,2023-6-7,338.82,Produto 60,376.12,Cliente 180,34,Feminino
1952,Cliente-180,Produto-31,2023-2-28,442.63,Produto 31,100.02,Cliente 180,34,Feminino
1980,Cliente-180,Produto-93,2023-1-25,473.28,Produto 93,346.47,Cliente 180,34,Feminino
4368,Cliente-180,Produto-72,2023-3-1,151.83,Produto 72,185.78,Cliente 180,34,Feminino
2622,Cliente-180,Produto-65,2023-12-23,19.74,Produto 65,989.26,Cliente 180,34,Feminino
4716,Cliente-180,Produto-62,2023-10-24,245.52,Produto 62,64.24,Cliente 180,34,Feminino
1269,Cliente-180,Produto-42,2023-4-7,76.7,Produto 42,931.62,Cliente 180,34,Feminino
2495,Cliente-180,Produto-45,2023-12-22,277.32,Produto 45,709.22,Cliente 180,34,Feminino
1148,Cliente-371,Produto-35,2023-1-19,418.5,Produto 35,660.36,Cliente 371,40,Masculino
2837,Cliente-371,Produto-96,2023-2-24,46.5,Produto 96,472.18,Cliente 371,40,Masculino
3702,Cliente-371,Produto-20,2023-6-7,217.42,Produto 20,399.29,Cliente 371,40,Masculino
258,Cliente-371,Produto-86,2023-1-22,99.4,Produto 86,555.07,Cliente 371,40,Masculino
1052,Cliente-371,Produto-32,2023-3-23,350.31,Produto 32,170.97,Cliente 371,40,Masculino
4652,Cliente-371,Produto-28,2023-4-20,371.13,Produto 28,273.0,Cliente 371,40,Masculino
2049,Cliente-371,Produto-63,2023-9-15,139.33,Produto 63,185.04,Cliente 371,40,Masculino
188,Cliente-371,Produto-91,2023-1-19,344.52,Produto 91,332.76,Cliente 371,40,Masculino
4626,Cliente-371,Produto-36,2023-1-15,77.72,Produto 36,107.16,Cliente 371,40,Masculino
1263,Cliente-16,Produto-35,2023-10-4,496.17,Produto 35,660.36,Cliente 16,60,Masculino
1386,Cliente-16,Produto-35,2023-7-21,309.33,Produto 35,660.36,Cliente 16,60,Masculino
1946,Cliente-16,Produto-20,2023-7-3,68.35,Produto 20,399.29,Cliente 16,60,Masculino
4599,Cliente-16,Produto-86,2023-6-22,462.99,Produto 86,555.07,Cliente 16,60,Masculino
1774,Cliente-16,Produto-29,2023-5-25,12.91,Produto 29,281.4,Cliente 16,60,Masculino
4798,Cliente-16,Produto-40,2023-3-11,411.4,Produto 40,615.21,Cliente 16,60,Masculino
808,Cliente-16,Produto-52,2023-5-12,251.75,Produto 52,48.63,Cliente 16,60,Masculino
511,Cliente-16,Produto-81,2023-2-7,408.09,Produto 81,152.57,Cliente 16,60,Masculino
1154,Cliente-16,Produto-91,2023-6-13,355.42,Produto 91,332.76,Cliente 16,60,Masculino
1328,Cliente-46,Produto-35,2023-5-4,149.18,Produto 35,660.36,Cliente 46,50,Feminino
1711,Cliente-46,Produto-59,2023-8-11,343.65,Produto 59,357.65,Cliente 46,50,Feminino
239,Cliente-46,Produto-14,2023-10-22,395.28,Produto 14,415.65,Cliente 46,50,Feminino
1483,Cliente-46,Produto-69,2023-7-9,381.37,Produto 69,892.06,Cliente 46,50,Feminino
4852,Cliente-46,Produto-6,2023-9-7,118.28,Produto 6,264.28,Cliente 46,50,Feminino
1432,Cliente-46,Produto-56,2023-6-28,305.4,Produto 56,652.98,Cliente 46,50,Feminino
441,Cliente-46,Produto-47,2023-8-27,365.8,Produto 47,89.63,Cliente 46,50,Feminino
1190,Cliente-46,Produto-41,2023-11-1,311.87,Produto 41,56.4,Cliente 46,50,Feminino
852,Cliente-46,Produto-93,2023-2-11,55.56,Produto 93,346.47,Cliente 46,50,Feminino
3245,Cliente-46,Produto-3,2023-3-14,349.36,Produto 3,653.12,Cliente 46,50,Feminino
1644,Cliente-46,Produto-39,2023-7-4,226.68,Produto 39,201.72,Cliente 46,50,Feminino
928,Cliente-46,Produto-85,2023-9-1,143.9,Produto 85,406.92,Cliente 46,50,Feminino
4606,Cliente-46,Produto-80,2023-8-16,71.51,Produto 80,181.99,Cliente 46,50,Feminino
3856,Cliente-46,Produto-25,2023-2-15,346.58,Produto 25,953.69,Cliente 46,50,Feminino
1775,Cliente-490,Produto-35,2023-3-7,430.42,Produto 35,660.36,Cliente 490,47,Outro
135,Cliente-490,Produto-94,2023-6-5,432.45,Produto 94,868.67,Cliente 490,47,Outro
1367,Cliente-490,Produto-61,2023-5-26,491.61,Produto 61,176.03,Cliente 490,47,Outro
3944,Cliente-490,Produto-61,2023-1-28,476.99,Produto 61,176.03,Cliente 490,47,Outro
955,Cliente-490,Produto-77,2023-9-1,293.48,Produto 77,508.99,Cliente 490,47,Outro
2252,Cliente-490,Produto-70,2023-7-19,187.4,Produto 70,686.94,Cliente 490,47,Outro
2617,Cliente-490,Produto-70,2023-7-13,77.88,Produto 70,686.94,Cliente 490,47,Outro
4330,Cliente-490,Produto-60,2023-12-5,396.97,Produto 60,376.12,Cliente 490,47,Outro
760,Cliente-490,Produto-21,2023-5-1,384.33,Produto 21,751.82,Cliente 490,47,Outro
1740,Cliente-490,Produto-34,2023-2-17,288.28,Produto 34,92.09,Cliente 490,47,Outro
2309,Cliente-377,Produto-35,2023-11-19,169.56,Produto 35,660.36,Cliente 377,23,Outro
2949,Cliente-377,Produto-35,2023-8-6,36.6,Produto 35,660.36,Cliente 377,23,Outro
4631,Cliente-377,Produto-35,2023-7-11,290.18,Produto 35,660.36,Cliente 377,23,Outro
1466,Cliente-377,Produto-96,2023-5-13,318.4,Produto 96,472.18,Cliente 377,23,Outro
4657,Cliente-377,Produto-13,2023-4-11,77.14,Produto 13,495.82,Cliente 377,23,Outro
4832,Cliente-377,Produto-44,2023-3-11,274.86,Produto 44,973.58,Cliente 377,23,Outro
785,Cliente-377,Produto-33,2023-3-10,482.78,Produto 33,328.13,Cliente 377,23,Outro
1472,Cliente-377,Produto-77,2023-9-2,274.11,Produto 77,508.99,Cliente 377,23,Outro
882,Cliente-377,Produto-79,2023-2-28,171.3,Produto 79,514.64,Cliente 377,23,Outro
1760,Cliente-377,Produto-27,2023-2-23,347.73,Produto 27,954.41,Cliente 377,23,Outro
1254,Cliente-377,Produto-23,2023-1-28,421.89,Produto 23,130.96,Cliente 377,23,Outro
1824,Cliente-377,Produto-63,2023-5-9,489.0,Produto 63,185.04,Cliente 377,23,Outro
1864,Cliente-377,Produto-58,2023-7-13,172.77,Produto 58,723.35,Cliente 377,23,Outro
1877,Cliente-377,Produto-73,2023-10-3,428.65,Produto 73,120.74,Cliente 377,23,Outro
4044,Cliente-377,Produto-73,2023-7-10,273.01,Produto 73,120.74,Cliente 377,23,Outro
1652,Cliente-377,Produto-66,2023-3-15,116.24,Produto 66,884.88,Cliente 377,23,Outro
2683,Cliente-452,Produto-35,2023-7-17,123.5,Produto 35,660.36,Cliente 452,23,Outro
4571,Cliente-452,Produto-20,2023-8-28,85.44,Produto 20,399.29,Cliente 452,23,Outro
